hid,sample_geo,hinc,hsize,hhrtotals,hhtotals
827645,100,13,5,1,1
827757,901,14,4,1,1
827803,103,13,3,1,1
827818,901,3,3,1,1
827860,100,8,2,1,1
827882,906,4,1,1,1
828009,901,11,1,1,1
828029,905,4,1,1,1
828163,101,16,4,1,1
828210,903,11,1,1,1
828285,906,8,3,1,1
828441,101,2,1,1,1
828460,900,4,1,1,1
828536,903,6,1,1,1
828558,906,6,1,1,1
828724,903,5,1,1,1
828803,901,9,7,1,1
828891,102,16,2,1,1
828916,100,16,3,1,1
828948,102,10,1,1,1
829025,102,16,5,1,1
829080,904,13,3,1,1
829307,101,15,2,1,1
829387,900,13,3,1,1
829569,905,11,6,1,1
829616,101,16,6,1,1
829675,904,6,3,1,1
829790,903,1,1,1,1
829858,102,13,1,1,1
829907,900,5,1,1,1
830153,903,14,2,1,1
830339,104,10,4,1,1
830372,101,2,1,1,1
830414,902,13,2,1,1
830449,101,13,2,1,1
830685,102,3,1,1,1
830853,101,1,2,1,1
830883,102,15,5,1,1
831162,100,15,7,1,1
831173,904,16,4,1,1
831332,905,12,4,1,1
831409,905,7,5,1,1
831429,905,10,1,1,1
831461,905,12,2,1,1
831490,904,6,1,1,1
831513,103,16,4,1,1
831695,901,13,2,1,1
831752,105,13,2,1,1
831825,103,11,2,1,1
832192,101,16,2,1,1
832199,900,16,2,1,1
832432,902,14,3,1,1
832496,103,1,2,1,1
832501,904,15,4,1,1
832578,104,2,1,1,1
832599,900,9,3,1,1
832696,103,9,1,1,1
832701,103,1,1,1,1
832707,102,13,1,1,1
832819,102,12,1,1,1
832845,904,8,1,1,1
832917,104,14,2,1,1
832920,100,16,2,1,1
832967,104,11,2,1,1
832979,100,13,1,1,1
832980,903,13,2,1,1
833126,902,15,4,1,1
833222,105,14,4,1,1
833470,102,13,2,1,1
833508,102,9,2,1,1
833625,902,10,2,1,1
833752,103,16,3,1,1
833962,101,16,3,1,1
834029,904,2,1,1,1
834093,901,1,4,1,1
834167,904,15,1,1,1
834171,100,9,2,1,1
834215,900,2,1,1,1
834224,103,14,4,1,1
834236,902,7,3,1,1
834259,903,14,2,1,1
834328,101,11,2,1,1
834332,902,2,2,1,1
834360,905,12,1,1,1
834377,902,9,2,1,1
834467,900,6,1,1,1
834507,105,11,4,1,1
834542,104,9,2,1,1
834563,101,11,1,1,1
834746,901,4,1,1,1
834794,105,13,1,1,1
835052,903,8,2,1,1
835060,901,3,1,1,1
835099,905,8,1,1,1
835127,905,11,1,1,1
835150,905,4,1,1,1
835160,101,16,5,1,1
835216,102,16,1,1,1
835217,101,16,4,1,1
835266,104,4,1,1,1
835315,904,13,2,1,1
835328,105,6,2,1,1
835388,903,1,1,1,1
835445,905,2,2,1,1
835467,904,8,5,1,1
835476,905,12,3,1,1
835632,101,11,2,1,1
835642,905,11,3,1,1
835709,906,11,2,1,1
835836,101,16,2,1,1
835853,904,12,2,1,1
835873,906,16,3,1,1
835900,903,13,2,1,1
835947,903,12,5,1,1
835966,104,3,1,1,1
836003,103,11,2,1,1
836022,100,8,2,1,1
836122,105,7,2,1,1
836198,903,4,2,1,1
836455,901,10,5,1,1
836554,903,8,3,1,1
836587,103,10,2,1,1
836608,100,12,3,1,1
836719,101,11,3,1,1
836850,905,1,1,1,1
836855,900,11,5,1,1
837061,905,13,3,1,1
837123,100,6,4,1,1
837155,901,1,2,1,1
837163,100,12,2,1,1
837189,104,4,2,1,1
837190,103,12,2,1,1
837606,900,14,2,1,1
837796,102,15,1,1,1
837821,105,5,1,1,1
837894,900,12,2,1,1
837996,901,9,3,1,1
838076,906,10,2,1,1
838158,903,2,1,1,1
838192,904,14,1,1,1
838234,102,16,4,1,1
838239,102,2,2,1,1
838262,103,5,1,1,1
838327,905,1,1,1,1
838330,101,13,3,1,1
838406,102,1,3,1,1
838445,102,4,1,1,1
838550,902,12,2,1,1
838697,101,16,5,1,1
838718,906,13,4,1,1
838857,103,11,1,1,1
838940,103,13,2,1,1
838977,904,11,2,1,1
838998,101,15,4,1,1
838999,104,9,2,1,1
839050,906,9,1,1,1
839111,902,3,1,1,1
839290,100,14,2,1,1
839335,900,15,5,1,1
839404,905,3,2,1,1
839424,100,10,7,1,1
839503,905,10,2,1,1
839541,906,16,4,1,1
839623,906,11,2,1,1
839726,101,12,2,1,1
839761,904,6,1,1,1
839778,103,5,1,1,1
839821,102,16,2,1,1
839862,102,6,4,1,1
839897,100,5,2,1,1
839966,100,14,6,1,1
840014,105,12,1,1,1
840104,904,11,2,1,1
840214,105,12,2,1,1
840222,103,8,6,1,1
840265,102,16,4,1,1
840272,900,11,4,1,1
840292,100,16,4,1,1
840406,101,16,3,1,1
840441,906,16,4,1,1
840481,904,6,2,1,1
840523,900,1,3,1,1
840686,902,12,3,1,1
840911,902,5,2,1,1
840951,101,16,4,1,1
840994,906,12,3,1,1
841225,904,14,3,1,1
841283,105,16,2,1,1
841305,902,13,3,1,1
841440,900,13,2,1,1
841509,900,15,5,1,1
841602,102,16,2,1,1
841722,102,16,2,1,1
841843,901,10,2,1,1
841865,906,11,4,1,1
841946,906,12,2,1,1
842056,902,5,2,1,1
842067,901,5,1,1,1
842140,104,11,2,1,1
842195,102,11,1,1,1
842243,101,11,1,1,1
842303,102,16,3,1,1
842360,902,16,2,1,1
842384,100,7,2,1,1
842445,101,3,1,1,1
842537,101,7,1,1,1
842567,101,10,3,1,1
842602,903,12,2,1,1
842607,104,1,1,1,1
842611,906,12,2,1,1
842794,105,16,5,1,1
842876,903,15,4,1,1
842902,903,12,4,1,1
842920,105,7,2,1,1
842994,905,6,1,1,1
843003,906,15,3,1,1
843040,905,12,2,1,1
843051,100,11,2,1,1
843130,902,4,1,1,1
843155,905,5,2,1,1
843191,105,13,3,1,1
843199,902,3,1,1,1
843315,102,11,3,1,1
843328,101,7,2,1,1
843351,903,4,1,1,1
843363,100,2,1,1,1
843425,905,1,1,1,1
843496,105,2,1,1,1
843698,104,11,4,1,1
843753,904,13,2,1,1
844099,102,16,2,1,1
844261,902,11,4,1,1
844288,102,5,1,1,1
844300,100,14,6,1,1
844323,105,12,3,1,1
844412,905,16,5,1,1
844540,901,10,2,1,1
844657,906,3,1,1,1
844733,100,11,2,1,1
844778,104,1,2,1,1
844844,105,12,3,1,1
844896,102,15,2,1,1
845076,102,16,5,1,1
845109,102,3,1,1,1
845176,902,16,3,1,1
845211,101,12,3,1,1
845237,903,12,4,1,1
845311,104,13,4,1,1
845331,905,2,1,1,1
845435,101,15,1,1,1
845475,102,8,2,1,1
845485,100,8,2,1,1
845639,900,11,1,1,1
845671,102,16,2,1,1
845709,100,4,1,1,1
845842,102,13,2,1,1
845871,101,16,3,1,1
845985,105,13,3,1,1
846133,102,13,1,1,1
846172,900,6,2,1,1
846248,104,1,1,1,1
846345,905,12,1,1,1
846445,104,4,3,1,1
846465,105,15,5,1,1
846630,905,10,1,1,1
846654,901,12,3,1,1
846693,105,5,1,1,1
846721,906,12,4,1,1
846845,905,7,1,1,1
846991,903,9,2,1,1
847115,903,13,2,1,1
847126,902,12,2,1,1
847195,904,14,5,1,1
847216,905,5,2,1,1
847401,900,3,2,1,1
847464,105,13,2,1,1
847535,102,16,1,1,1
847751,906,5,1,1,1
847754,105,13,2,1,1
847808,905,14,2,1,1
847824,903,4,2,1,1
847895,906,4,1,1,1
847990,105,7,2,1,1
847991,105,1,1,1,1
848060,104,3,1,1,1
848148,906,10,2,1,1
848252,105,12,3,1,1
848254,905,4,4,1,1
848441,903,4,4,1,1
848544,903,5,1,1,1
848743,105,4,1,1,1
848747,905,5,1,1,1
848819,105,16,2,1,1
848958,900,9,7,1,1
848990,101,14,3,1,1
849057,901,4,2,1,1
849067,903,12,4,1,1
849218,105,4,1,1,1
849226,100,12,4,1,1
849281,905,1,4,1,1
849312,905,11,2,1,1
849485,102,8,3,1,1
849698,100,16,4,1,1
849776,101,12,1,1,1
849860,900,2,2,1,1
849906,901,12,3,1,1
850025,101,16,7,1,1
850140,104,14,3,1,1
850154,900,2,1,1,1
850158,101,13,2,1,1
850174,903,6,2,1,1
850189,100,11,4,1,1
850196,903,12,1,1,1
850203,900,2,1,1,1
850665,100,16,4,1,1
850776,904,15,4,1,1
850900,902,4,1,1,1
850904,902,4,1,1,1
850939,902,8,1,1,1
851072,102,1,1,1,1
851162,102,12,5,1,1
851206,104,1,1,1,1
851287,900,12,2,1,1
851292,904,8,2,1,1
851397,903,11,6,1,1
851466,101,16,3,1,1
851498,901,13,1,1,1
851531,902,16,2,1,1
851656,102,9,4,1,1
851660,105,14,2,1,1
851839,905,8,3,1,1
851856,100,4,2,1,1
851944,902,8,1,1,1
851979,103,1,1,1,1
852020,905,9,5,1,1
852123,100,13,2,1,1
852237,906,11,5,1,1
852265,100,15,4,1,1
852281,103,16,2,1,1
852354,902,14,2,1,1
852364,901,11,7,1,1
852446,902,3,2,1,1
852479,905,7,2,1,1
852513,901,13,3,1,1
852550,105,13,4,1,1
852584,904,3,1,1,1
852670,104,11,6,1,1
852822,104,1,1,1,1
852988,103,16,2,1,1
853020,901,11,4,1,1
853066,105,13,7,1,1
853108,102,16,3,1,1
853219,105,12,4,1,1
853397,904,14,2,1,1
853483,104,3,1,1,1
853501,103,12,2,1,1
853592,105,5,3,1,1
853604,101,16,5,1,1
853839,102,13,4,1,1
853912,100,5,5,1,1
853989,103,16,2,1,1
853990,103,15,3,1,1
854179,103,1,4,1,1
854195,100,12,1,1,1
854317,103,15,2,1,1
854345,105,6,1,1,1
854355,905,7,2,1,1
854366,105,15,3,1,1
854412,105,16,2,1,1
854434,905,12,2,1,1
854541,102,3,1,1,1
854599,902,11,1,1,1
854605,900,3,1,1,1
854732,902,16,3,1,1
854821,103,11,2,1,1
854842,905,2,1,1,1
854988,905,2,1,1,1
854996,100,6,1,1,1
855170,104,6,1,1,1
855195,100,16,2,1,1
855228,100,4,1,1,1
855234,101,7,2,1,1
855647,100,16,4,1,1
855676,103,3,1,1,1
855767,906,10,2,1,1
855777,900,10,2,1,1
855786,902,9,3,1,1
855842,101,12,3,1,1
855853,901,13,4,1,1
855874,102,1,1,1,1
855929,902,12,2,1,1
855968,103,16,2,1,1
856074,906,14,3,1,1
856245,100,13,5,1,1
856332,904,11,5,1,1
856441,105,8,5,1,1
856564,903,13,4,1,1
856759,102,12,1,1,1
856770,902,2,1,1,1
856875,902,12,2,1,1
857002,101,12,2,1,1
857060,104,13,7,1,1
857226,105,8,1,1,1
857269,104,5,2,1,1
857521,902,2,3,1,1
857719,904,10,3,1,1
857916,900,16,4,1,1
857978,101,15,5,1,1
858013,905,14,4,1,1
858106,100,13,4,1,1
858183,104,8,2,1,1
858240,100,16,2,1,1
858321,902,15,3,1,1
858368,103,16,1,1,1
858413,904,1,1,1,1
858464,906,10,3,1,1
858592,904,13,4,1,1
858626,103,15,2,1,1
858651,901,2,1,1,1
858849,103,14,2,1,1
858862,104,4,3,1,1
859029,906,12,3,1,1
859048,100,15,5,1,1
859091,904,14,2,1,1
859434,104,10,6,1,1
859447,102,14,4,1,1
859658,900,5,1,1,1
859899,101,15,2,1,1
859908,104,11,5,1,1
860092,901,11,5,1,1
860175,900,16,4,1,1
860263,103,16,1,1,1
860303,103,11,2,1,1
860343,102,8,2,1,1
860519,906,13,3,1,1
860611,906,11,2,1,1
860663,906,1,1,1,1
860783,903,8,3,1,1
860792,100,15,3,1,1
860798,904,1,1,1,1
860815,901,3,1,1,1
860878,103,16,5,1,1
860927,905,10,1,1,1
861275,101,8,1,1,1
861425,103,16,5,1,1
861594,902,5,3,1,1
861624,104,15,4,1,1
861713,902,8,1,1,1
861810,905,10,1,1,1
862038,900,6,3,1,1
862090,102,9,2,1,1
862121,906,5,7,1,1
862184,105,13,2,1,1
862223,101,2,1,1,1
862232,902,8,1,1,1
862237,100,15,2,1,1
862245,101,13,2,1,1
862422,103,13,4,1,1
862491,104,10,2,1,1
862569,100,15,5,1,1
862599,906,5,1,1,1
862727,104,11,4,1,1
862768,102,12,2,1,1
862775,905,16,2,1,1
862839,100,3,3,1,1
863024,101,15,2,1,1
863083,905,6,3,1,1
863154,906,11,2,1,1
863155,903,14,2,1,1
863318,100,5,1,1,1
863356,904,14,3,1,1
863384,100,16,2,1,1
863416,905,13,2,1,1
863545,103,16,2,1,1
863601,104,10,5,1,1
863643,901,9,2,1,1
863884,903,14,6,1,1
863892,905,14,2,1,1
863929,906,14,2,1,1
864092,105,1,2,1,1
864227,104,11,3,1,1
864263,102,16,2,1,1
864413,102,12,2,1,1
864521,102,16,2,1,1
864561,906,6,2,1,1
864634,901,3,1,1,1
864793,103,10,3,1,1
864830,104,1,3,1,1
864855,100,16,2,1,1
864958,105,12,3,1,1
864983,901,8,2,1,1
865039,103,12,2,1,1
865225,102,16,2,1,1
865307,903,10,4,1,1
865431,902,1,1,1,1
865455,103,14,2,1,1
865518,102,16,2,1,1
865560,906,16,3,1,1
865679,100,6,2,1,1
865760,903,10,2,1,1
866122,905,2,4,1,1
866214,102,15,5,1,1
866223,100,8,1,1,1
866277,103,16,2,1,1
866355,102,16,2,1,1
866827,102,9,1,1,1
866953,102,15,1,1,1
867271,904,4,3,1,1
867286,101,16,1,1,1
867456,105,12,3,1,1
867656,901,11,1,1,1
867771,900,13,3,1,1
867884,101,7,1,1,1
867912,902,14,4,1,1
868013,906,16,4,1,1
868039,905,3,2,1,1
868054,900,7,1,1,1
868114,105,4,1,1,1
868196,903,11,1,1,1
868224,105,15,3,1,1
868295,103,9,2,1,1
868434,904,12,3,1,1
868470,105,11,1,1,1
868526,900,16,1,1,1
868542,905,3,5,1,1
868544,104,11,1,1,1
868550,903,9,3,1,1
868749,901,3,2,1,1
869151,103,12,3,1,1
869328,905,1,1,1,1
869553,906,15,2,1,1
869656,101,3,1,1,1
869701,100,15,3,1,1
869868,903,3,1,1,1
869935,904,9,3,1,1
869937,102,15,2,1,1
869944,103,2,1,1,1
870052,906,13,4,1,1
870080,102,16,2,1,1
870175,103,4,1,1,1
870191,101,16,4,1,1
870198,102,16,6,1,1
870305,103,15,3,1,1
870308,906,15,4,1,1
870353,104,12,2,1,1
870533,904,11,2,1,1
870569,105,15,2,1,1
870613,901,8,5,1,1
870631,100,12,3,1,1
870666,104,2,1,1,1
870676,103,16,4,1,1
870763,902,12,1,1,1
870804,101,13,5,1,1
870859,105,7,2,1,1
870941,100,10,1,1,1
871064,100,12,4,1,1
871131,105,11,3,1,1
871200,900,12,4,1,1
871264,105,10,2,1,1
871492,105,12,5,1,1
871498,100,16,4,1,1
871521,101,16,2,1,1
871525,105,12,1,1,1
871568,904,11,3,1,1
871582,904,1,1,1,1
871584,105,16,3,1,1
871605,906,16,2,1,1
871625,105,8,2,1,1
871642,905,8,2,1,1
871734,906,12,1,1,1
871802,101,16,4,1,1
871885,100,16,1,1,1
871959,901,4,2,1,1
871971,104,15,3,1,1
872099,903,10,1,1,1
872175,900,3,1,1,1
872254,101,14,2,1,1
872266,101,13,2,1,1
872556,102,7,1,1,1
872597,903,15,4,1,1
872667,102,13,3,1,1
872690,904,8,1,1,1
872699,902,9,3,1,1
872786,102,16,2,1,1
872805,905,10,3,1,1
872979,900,12,2,1,1
873062,100,4,2,1,1
873123,903,13,2,1,1
873169,102,16,4,1,1
873170,103,3,1,1,1
873364,104,1,2,1,1
873427,105,15,3,1,1
873586,102,16,1,1,1
873606,100,16,4,1,1
873607,902,7,1,1,1
873653,103,16,3,1,1
873676,905,8,1,1,1
873713,103,16,2,1,1
873807,906,15,2,1,1
873808,103,12,4,1,1
873897,100,12,2,1,1
874007,105,12,2,1,1
874022,905,6,1,1,1
874108,104,1,4,1,1
874205,904,9,4,1,1
874242,102,9,4,1,1
874244,102,1,5,1,1
874319,904,11,2,1,1
874411,100,16,3,1,1
874516,100,8,2,1,1
874578,900,11,2,1,1
874757,104,1,3,1,1
874868,902,5,1,1,1
874902,104,5,2,1,1
874972,105,12,1,1,1
875258,105,12,2,1,1
875346,101,16,5,1,1
875441,102,13,3,1,1
875571,900,5,2,1,1
875633,102,16,3,1,1
875727,105,4,1,1,1
875739,101,12,3,1,1
875822,902,11,1,1,1
875849,101,16,5,1,1
875864,900,13,3,1,1
875898,102,16,3,1,1
875937,904,13,4,1,1
876045,901,5,4,1,1
876150,105,8,5,1,1
876312,905,14,4,1,1
876349,101,11,1,1,1
876372,903,13,2,1,1
876395,102,13,1,1,1
876476,103,16,3,1,1
876669,103,15,1,1,1
876678,105,16,1,1,1
876770,101,16,3,1,1
876858,103,11,4,1,1
876862,906,15,3,1,1
876957,102,14,1,1,1
876969,905,13,3,1,1
877424,103,6,5,1,1
877428,900,1,2,1,1
877465,105,11,5,1,1
877475,902,12,2,1,1
877525,904,14,2,1,1
877629,906,2,1,1,1
877709,902,13,3,1,1
877931,102,16,2,1,1
878032,905,16,2,1,1
878062,103,15,3,1,1
878109,905,4,1,1,1
878125,104,3,5,1,1
878244,903,13,2,1,1
878291,103,14,2,1,1
878649,103,14,2,1,1
878756,105,15,2,1,1
878781,101,15,2,1,1
878915,105,13,4,1,1
878930,103,14,1,1,1
879054,904,12,4,1,1
879106,100,11,2,1,1
879159,906,8,1,1,1
879233,100,11,2,1,1
879348,905,1,1,1,1
879417,901,8,1,1,1
879424,101,7,2,1,1
879491,105,15,3,1,1
879622,100,16,5,1,1
879749,102,7,1,1,1
879767,903,13,2,1,1
879772,904,15,6,1,1
879834,906,7,1,1,1
880055,104,14,3,1,1
880146,102,14,2,1,1
880214,900,7,1,1,1
880237,901,3,5,1,1
880465,105,16,2,1,1
880504,904,10,2,1,1
880518,901,1,1,1,1
880801,904,11,2,1,1
880802,902,10,2,1,1
880843,902,6,2,1,1
880850,900,13,4,1,1
880989,900,12,4,1,1
881079,103,11,1,1,1
881091,102,13,4,1,1
881256,105,16,3,1,1
881271,100,11,2,1,1
881289,906,12,4,1,1
881326,900,3,1,1,1
881341,903,12,2,1,1
881362,905,15,3,1,1
881477,105,7,1,1,1
881532,904,14,2,1,1
881588,104,4,2,1,1
881694,905,6,3,1,1
881775,105,13,1,1,1
881810,900,10,3,1,1
881895,901,8,4,1,1
882093,901,9,2,1,1
882122,900,13,2,1,1
882147,105,12,1,1,1
882370,103,16,2,1,1
882375,903,11,5,1,1
882390,105,16,4,1,1
882647,105,15,3,1,1
882714,100,13,2,1,1
882719,105,16,4,1,1
882721,100,16,4,1,1
882742,104,2,1,1,1
882754,900,12,3,1,1
882794,904,14,2,1,1
882855,906,15,6,1,1
882954,903,12,3,1,1
882960,903,16,3,1,1
883001,102,11,1,1,1
883065,900,15,5,1,1
883121,105,12,2,1,1
883123,902,12,3,1,1
883200,902,6,2,1,1
883203,901,1,3,1,1
883295,902,14,2,1,1
883440,900,14,5,1,1
883528,105,13,1,1,1
883536,903,8,4,1,1
883598,105,13,4,1,1
883611,901,2,4,1,1
883718,103,5,3,1,1
883782,101,16,2,1,1
883790,103,7,5,1,1
883826,900,12,3,1,1
883916,105,6,2,1,1
883995,103,16,4,1,1
883997,904,15,2,1,1
884003,901,3,1,1,1
884037,101,8,4,1,1
884110,901,1,1,1,1
884143,105,5,2,1,1
884169,104,3,2,1,1
884188,100,14,2,1,1
884275,100,6,2,1,1
884401,900,11,2,1,1
884605,902,6,3,1,1
884619,105,1,1,1,1
884626,906,12,3,1,1
884679,904,2,1,1,1
884731,100,15,4,1,1
884745,905,9,2,1,1
884789,902,4,1,1,1
884858,903,12,5,1,1
885011,904,7,3,1,1
885036,100,8,3,1,1
885119,903,12,3,1,1
885219,905,11,3,1,1
885251,102,11,2,1,1
885338,100,16,3,1,1
885405,903,12,2,1,1
885411,102,16,5,1,1
885520,902,11,2,1,1
885547,100,15,2,1,1
885736,904,13,4,1,1
885819,903,12,4,1,1
885852,101,16,3,1,1
885949,103,12,2,1,1
886045,906,15,3,1,1
886107,100,16,2,1,1
886127,101,3,1,1,1
886131,900,15,2,1,1
886157,102,16,4,1,1
886261,102,11,1,1,1
886287,903,7,5,1,1
886344,105,13,4,1,1
886404,103,6,1,1,1
886406,900,13,2,1,1
886621,105,8,1,1,1
886633,901,7,1,1,1
886655,105,15,2,1,1
886659,103,4,2,1,1
886798,103,11,4,1,1
886900,101,13,3,1,1
886966,906,6,4,1,1
887081,902,6,2,1,1
887132,102,16,3,1,1
887156,900,13,1,1,1
887235,902,14,2,1,1
887403,102,11,1,1,1
887614,902,12,3,1,1
887875,103,16,2,1,1
887918,102,16,4,1,1
887979,104,2,3,1,1
888301,100,14,2,1,1
888309,900,15,2,1,1
888355,902,10,2,1,1
888428,902,14,1,1,1
888632,102,12,3,1,1
888679,105,3,1,1,1
888708,906,13,3,1,1
888719,104,4,3,1,1
888791,100,15,2,1,1
888804,103,16,2,1,1
888840,901,1,2,1,1
888862,900,7,2,1,1
888940,105,2,1,1,1
888947,100,14,5,1,1
889052,104,1,1,1,1
889094,904,13,2,1,1
889296,101,13,1,1,1
889339,105,11,1,1,1
889512,105,16,3,1,1
889619,906,3,1,1,1
889669,102,16,5,1,1
889704,905,16,2,1,1
889723,906,1,1,1,1
889980,902,12,1,1,1
889991,103,16,5,1,1
890171,101,16,2,1,1
890304,103,7,2,1,1
890551,900,1,1,1,1
890580,102,12,2,1,1
890631,100,11,2,1,1
890639,101,12,2,1,1
890777,100,6,1,1,1
890893,102,16,3,1,1
890915,102,12,1,1,1
890965,102,12,2,1,1
891108,901,12,3,1,1
891150,100,16,5,1,1
891171,902,12,2,1,1
891197,903,10,5,1,1
891247,102,11,2,1,1
891253,104,12,6,1,1
891290,905,15,2,1,1
891368,102,6,3,1,1
891399,904,12,4,1,1
891401,906,8,1,1,1
891412,102,16,5,1,1
891426,905,11,1,1,1
891646,904,13,2,1,1
891655,902,2,2,1,1
891661,103,13,2,1,1
891708,102,7,1,1,1
891810,902,13,2,1,1
891815,100,16,3,1,1
891961,901,4,5,1,1
892081,102,1,4,1,1
892229,105,1,2,1,1
892249,102,5,3,1,1
892464,100,9,1,1,1
892477,902,15,2,1,1
892524,105,13,2,1,1
892526,102,13,1,1,1
892584,901,1,3,1,1
892695,900,5,2,1,1
892738,903,10,3,1,1
892764,100,13,1,1,1
892815,900,14,3,1,1
892891,903,13,2,1,1
892894,105,8,3,1,1
892977,103,16,3,1,1
893039,105,15,3,1,1
893050,101,16,4,1,1
893092,901,1,1,1,1
893150,905,5,2,1,1
893226,105,7,1,1,1
893279,901,11,3,1,1
893498,900,13,3,1,1
893629,101,2,3,1,1
893642,901,6,1,1,1
893681,901,10,3,1,1
893840,105,13,4,1,1
893987,102,16,2,1,1
894068,903,12,2,1,1
894142,105,16,4,1,1
894258,906,9,4,1,1
894289,105,14,4,1,1
894303,104,14,6,1,1
894321,100,15,4,1,1
894322,905,1,1,1,1
894504,105,12,3,1,1
894510,901,10,4,1,1
894630,906,12,1,1,1
894793,902,4,1,1,1
894957,105,11,1,1,1
895080,105,2,1,1,1
895133,906,13,4,1,1
895141,101,16,3,1,1
895167,906,13,2,1,1
895311,105,13,4,1,1
895422,104,1,1,1,1
895441,903,16,2,1,1
895560,906,16,3,1,1
895705,100,6,1,1,1
895762,904,5,1,1,1
895998,905,1,2,1,1
896001,101,16,4,1,1
896134,105,3,1,1,1
896211,105,3,3,1,1
896280,900,5,1,1,1
896284,103,1,2,1,1
896370,900,11,4,1,1
896509,906,15,3,1,1
896582,901,12,2,1,1
896630,103,4,1,1,1
896640,100,15,2,1,1
896702,905,5,2,1,1
896895,905,12,4,1,1
896925,903,11,2,1,1
897117,901,11,3,1,1
897211,104,6,2,1,1
897284,904,6,1,1,1
897399,103,12,2,1,1
897402,100,9,2,1,1
897408,901,3,3,1,1
897486,103,12,2,1,1
897640,905,8,4,1,1
897735,905,7,4,1,1
897778,103,16,2,1,1
897819,904,14,5,1,1
897874,103,16,4,1,1
897877,104,11,3,1,1
898025,906,11,2,1,1
898116,102,16,5,1,1
898143,105,6,2,1,1
898240,101,9,1,1,1
898335,103,11,3,1,1
898484,100,16,2,1,1
898551,906,4,2,1,1
898575,100,12,1,1,1
898631,906,13,3,1,1
898690,103,4,2,1,1
898692,105,10,2,1,1
898702,902,15,3,1,1
898703,104,2,3,1,1
898776,902,13,2,1,1
898787,104,7,1,1,1
899004,101,15,2,1,1
899012,101,15,2,1,1
899024,902,10,2,1,1
899027,105,5,2,1,1
899201,906,15,3,1,1
899331,905,11,2,1,1
899390,102,2,1,1,1
899521,904,3,2,1,1
899621,100,15,4,1,1
899641,104,7,3,1,1
899646,102,10,3,1,1
899763,905,1,5,1,1
899839,100,16,5,1,1
899878,903,1,1,1,1
899909,901,11,2,1,1
899978,902,12,2,1,1
900064,903,12,1,1,1
900108,100,12,2,1,1
900117,100,3,1,1,1
900123,902,15,2,1,1
900195,901,3,1,1,1
900244,105,10,2,1,1
900263,905,12,2,1,1
900287,105,10,2,1,1
900370,101,15,3,1,1
900392,901,1,2,1,1
900482,103,10,2,1,1
900586,100,11,4,1,1
900757,906,16,5,1,1
900825,901,1,3,1,1
900875,100,2,1,1,1
900955,102,9,3,1,1
900957,105,10,2,1,1
900990,100,14,2,1,1
900995,100,2,2,1,1
901090,904,12,4,1,1
901114,103,16,3,1,1
901184,105,13,3,1,1
901256,904,12,2,1,1
901323,902,6,2,1,1
901394,902,10,2,1,1
901490,103,10,2,1,1
901515,906,13,2,1,1
901578,103,13,3,1,1
901600,104,9,2,1,1
901663,904,13,2,1,1
901807,905,9,1,1,1
901868,102,16,2,1,1
901911,905,12,1,1,1
901999,906,12,1,1,1
902093,904,6,1,1,1
902100,100,7,5,1,1
902465,104,1,1,1,1
902600,901,1,1,1,1
902667,103,13,3,1,1
902684,100,14,4,1,1
902727,902,6,1,1,1
902892,906,11,2,1,1
902941,903,14,2,1,1
903076,901,13,2,1,1
903093,104,10,2,1,1
903098,101,16,3,1,1
903278,104,4,1,1,1
903319,101,14,4,1,1
903374,903,13,2,1,1
903405,105,16,4,1,1
903434,103,16,4,1,1
903476,904,14,5,1,1
903494,103,10,1,1,1
903796,101,12,4,1,1
903839,900,5,1,1,1
903868,906,13,2,1,1
903917,105,14,2,1,1
903918,104,3,2,1,1
903941,103,4,1,1,1
904099,102,10,2,1,1
904115,101,15,5,1,1
904156,906,1,3,1,1
904225,105,16,2,1,1
904230,904,13,1,1,1
904304,100,9,4,1,1
904327,904,5,1,1,1
904432,105,16,3,1,1
904506,906,8,1,1,1
904660,901,3,2,1,1
904701,101,12,2,1,1
904725,904,10,2,1,1
904856,905,3,1,1,1
904923,104,3,2,1,1
905032,901,6,1,1,1
905062,104,1,1,1,1
905073,904,11,1,1,1
905173,901,1,2,1,1
905271,900,10,1,1,1
905273,104,5,1,1,1
905405,905,16,5,1,1
905412,903,6,1,1,1
905432,906,15,4,1,1
905470,904,11,2,1,1
905474,903,7,1,1,1
905512,103,15,3,1,1
905594,900,16,4,1,1
905675,904,11,7,1,1
905676,102,16,3,1,1
905725,902,12,2,1,1
905775,100,11,3,1,1
905780,901,2,1,1,1
905785,102,16,4,1,1
906085,101,16,3,1,1
906101,101,15,3,1,1
906533,903,9,4,1,1
906539,102,16,2,1,1
906556,902,13,3,1,1
906687,100,16,4,1,1
906707,102,5,1,1,1
906728,900,16,4,1,1
906838,103,10,2,1,1
906857,105,14,4,1,1
906873,103,15,1,1,1
906887,903,2,1,1,1
906923,105,12,4,1,1
907038,104,1,2,1,1
907135,906,16,6,1,1
907368,100,10,3,1,1
907545,105,16,2,1,1
907763,101,15,2,1,1
907773,906,2,1,1,1
907780,104,5,1,1,1
907897,104,1,3,1,1
907911,103,12,3,1,1
907912,904,9,3,1,1
907959,905,6,1,1,1
907961,900,15,5,1,1
907991,105,6,2,1,1
908075,900,16,4,1,1
908112,906,3,1,1,1
908155,902,12,2,1,1
908402,101,14,1,1,1
