variable_names,gqtotals,gqtype,gqtype
2797,33.70242783,0,33.70242783
2798,8.170285534,0,8.170285534
2799,59.23457012,0,59.23457012
2800,12.2554283,0,12.2554283
2801,7.148999842,0,7.148999842
2802,187.9165673,0,187.9165673
2803,15.31928538,0,15.31928538
2804,0,0,0
2805,6.127714151,0,6.127714151
2806,260.4278514,253.2788516,7.148999842
2807,63.31971289,42.89399905,20.42571384
2808,0,0,0
2809,0,0,0
2810,8.170285534,0,8.170285534
2811,57.19199874,0,57.19199874
2812,29.61728506,9.191571226,20.42571384
2813,281.8748509,281.8748509,0
2814,0,0,0
2815,10.23460018,0,10.23460018
2816,25.58650046,0,25.58650046
2817,51.17300092,11.2580602,39.91494072
2818,33.77418061,0,33.77418061
2819,30.70380055,0,30.70380055
2820,0,0,0
2821,137.1436425,0,137.1436425
2822,102.3460018,0,102.3460018
2823,0,0,0
2824,0,0,0
2825,1.023460018,0,1.023460018
2826,13.30498024,0,13.30498024
2827,0,0,0
2828,8.187680148,0,8.187680148
2829,0,0,0
2830,0,0,0
2831,213.9031439,190.3635634,23.53958042
2832,10.23460018,0,10.23460018
2833,13.30498024,0,13.30498024
2834,0,0,0
2835,237.4427243,237.4427243,0
2836,0,0,0
2837,0,0,0
2838,416.5482275,411.4309274,5.117300092
2839,17.39882031,0,17.39882031
2840,622.2636912,318.2960657,303.9676255
2841,394.0321071,0,394.0321071
2843,0,0,0
2844,141.2374825,0,141.2374825
2845,5.117300092,0,5.117300092
2846,636.5921315,549.5980299,86.99410157
2847,35.82110065,0,35.82110065
2848,113.604062,0,113.604062
2849,891.4336761,6.140760111,885.292916
2850,11.2580602,0,11.2580602
2851,29.68034053,0,29.68034053
2852,17.39882031,0,17.39882031
2853,12.28152022,0,12.28152022
2854,9.211140166,0,9.211140166
2855,0,0,0
2856,368.4456066,307.0380055,61.40760111
2857,21.49266039,0,21.49266039
2858,23.53958042,0,23.53958042
2859,81.87680148,80.85334146,1.023460018
2860,51.17300092,29.68034053,21.49266039
2861,5.117300092,0,5.117300092
2862,235.3958042,0,235.3958042
2863,14.32844026,0,14.32844026
2864,10.23460018,0,10.23460018
2865,0,0,0
2866,1.023460018,0,1.023460018
2867,0,0,0
2868,78.80642142,0,78.80642142
2869,76.75950138,0,76.75950138
2870,268.1465248,157.6128428,110.533682
2871,0,0,0
2872,52.19646094,0,52.19646094
2873,8.187680148,0,8.187680148
2874,110.533682,95.18178171,15.35190028
2875,7.164220129,0,7.164220129
2876,4.093840074,0,4.093840074
2877,22.51612041,0,22.51612041
2878,0,0,0
2879,1756.257392,0,1756.257392
2880,11.2580602,0,11.2580602
2881,12.28152022,0,12.28152022
2882,384.8209669,230.2785041,154.5424628
2883,10.23460018,0,10.23460018
2884,55.266841,10.23460018,45.03224081
2885,291.6861053,266.0996048,25.58650046
2886,30.70380055,9.211140166,21.49266039
2887,14.32844026,0,14.32844026
2888,181.1524233,0,181.1524233
2889,186.2697234,0,186.2697234
2890,1.023460018,0,1.023460018
2891,8.187680148,0,8.187680148
2892,3.070380055,0,3.070380055
2893,8.187680148,0,8.187680148
2894,7.164220129,0,7.164220129
2895,23.53958042,0,23.53958042
2896,12.28152022,3.070380055,9.211140166
2897,151.4720827,119.7448222,31.72726057
2898,77.7829614,0,77.7829614
2899,8.187680148,5.117300092,3.070380055
2900,0,0,0
2901,48.10262087,31.72726057,16.3753603
2902,362.3048465,357.1875464,5.117300092
2903,667.295932,390.961727,276.334205
2904,335.694886,205.7154637,129.9794223
2905,119.7448222,48.10262087,71.64220129
2906,0,0,0
2908,128.9559623,0,128.9559623
2909,0,0,0
2910,3.070380055,0,3.070380055
2911,3.070380055,0,3.070380055
2912,6.140760111,0,6.140760111
2913,0,0,0
2914,0,0,0
2915,0,0,0
2916,0,0,0
2917,0,0,0
2918,11.2580602,0,11.2580602
2919,0,0,0
2920,0,0,0
2921,106.4398419,0,106.4398419
2922,6.140760111,0,6.140760111
2923,0,0,0
2924,19.44574035,0,19.44574035
2925,0,0,0
2926,477.9558286,201.6216236,276.334205
2927,128.9559623,13.30498024,115.6509821
2928,11.2580602,0,11.2580602
2929,0,0,0
2930,1027.553859,0,1027.553859
2931,0,0,0
2932,0,0,0
2933,12.28152022,0,12.28152022
2934,19.44574035,0,19.44574035
2935,0,0,0
2936,59.36068107,0,59.36068107
2937,74.71258135,15.35190028,59.36068107
2938,9.211140166,0,9.211140166
2939,3.070380055,0,3.070380055
2940,1140.382709,1109.999511,30.38319828
2941,581.3252905,533.2226696,48.10262087
2942,0,0,0
2943,11.2580602,0,11.2580602
2944,199.5747036,193.4339435,6.140760111
2945,0,0,0
2946,31.72726057,0,31.72726057
2947,0,0,0
2948,0,0,0
2949,142.2609426,119.7448222,22.51612041
2950,0,0,0
2951,0,0,0
2952,0,0,0
2953,0,0,0
2954,0,0,0
2955,7.164220129,0,7.164220129
2956,3.070380055,0,3.070380055
2957,161.7066829,0,161.7066829
2958,0,0,0
2959,107.4633019,0,107.4633019
2960,131.0028824,112.580602,18.42228033
2961,747.1258135,0,747.1258135
2962,14.32844026,0,14.32844026
2963,15.35190028,0,15.35190028
2964,10.23460018,0,10.23460018
2965,0,0,0
2966,2.046920037,0,2.046920037
2967,0,0,0
2968,7.164220129,0,7.164220129
2969,18.42228033,0,18.42228033
2970,1654.93485,1497.322007,157.6128428
2971,72.66566131,33.77418061,38.8914807
2972,260.9823047,236.4192643,24.56304044
2973,721.539313,39.91494072,681.6243723
2974,7.164220129,0,7.164220129
2975,680.6009123,114.6275221,565.9733902
2976,17.39882031,0,17.39882031
2977,8.187680148,0,8.187680148
2978,60.38414109,60.38414109,0
2979,1757.280852,1757.280852,0
2980,4.093840074,0,4.093840074
2981,64.47798116,55.266841,9.211140166
2982,579.2783704,153.5190028,425.7593677
2983,38.8914807,38.8914807,0
2984,139.1905625,120.7682822,18.42228033
2985,29.68034053,0,29.68034053
2986,92.11140166,92.11140166,0
2987,0,0,0
2988,58.33722105,0,58.33722105
2989,20.46920037,0,20.46920037
2990,44.00878079,14.32844026,29.68034053
2991,9.211140166,0,9.211140166
2992,45.03224081,0,45.03224081
2993,291.6861053,273.2638249,18.42228033
2994,241.5365644,200.5981636,40.93840074
2995,258.9353847,252.7946246,6.140760111
2996,24.56304044,0,24.56304044
2997,9.211140166,0,9.211140166
2998,181.1524233,179.1055032,2.046920037
2999,39.91494072,0,39.91494072
3000,18.42228033,0,18.42228033
3001,18.42228033,0,18.42228033
3002,20.46920037,0,20.46920037
3003,18.42228033,0,18.42228033
3004,0,0,0
3005,303.9676255,278.381125,25.58650046
3006,0,0,0
3007,165.800523,0,165.800523
3008,11.2580602,0,11.2580602
3009,18.42228033,0,18.42228033
3010,3.070380055,0,3.070380055
3011,210.8327638,90.06448162,120.7682822
3012,37.86802068,0,37.86802068
3013,4.093840074,0,4.093840074
3014,171.9412831,171.9412831,0
3015,201.6216236,194.4574035,7.164220129
3016,0,0,0
3017,557.7857101,557.7857101,0
3018,2.046920037,0,2.046920037
3019,12.28152022,0,12.28152022
3020,414.5013075,0,414.5013075
3021,213.9031439,204.6920037,9.211140166
3022,0,0,0
3023,17.39882031,0,17.39882031
3024,4.093840074,0,4.093840074
3025,289.6391852,182.1758833,107.4633019
3026,0,0,0
3027,6.140760111,0,6.140760111
3028,8.187680148,0,8.187680148
3029,31.72726057,0,31.72726057
3030,127.9325023,0,127.9325023
3031,38.8914807,0,38.8914807
3032,63.45452114,56.29030101,7.164220129
3033,8.187680148,0,8.187680148
3034,354.1171664,329.5541259,24.56304044
3035,121.7917422,0,121.7917422
3036,2550.457343,0,2550.457343
3037,27.81121174,0,27.81121174
3038,27.81121174,0,27.81121174
3039,21.63094246,0,21.63094246
3040,39.14170541,0,39.14170541
3041,45.32197469,0,45.32197469
3042,16.48071807,0,16.48071807
3043,87.55381473,0,87.55381473
3044,23.69103222,23.69103222,0
3045,0,0,0
3046,361.5457526,185.4080783,176.1376743
3047,58.71255811,0,58.71255811
3048,16.48071807,0,16.48071807
3049,23.69103222,0,23.69103222
3050,25.75112198,0,25.75112198
3051,227.6399183,204.978931,22.66098734
3052,17.51076295,0,17.51076295
3053,28.84125662,0,28.84125662
3054,48.41210932,0,48.41210932
3055,697.3403832,0,697.3403832
3056,262.6614442,230.7300529,31.93139126
3057,7.210314154,6.180269275,1.030044879
3058,48.41210932,0,48.41210932
3059,20.60089758,0,20.60089758
3060,126.6955201,0,126.6955201
3061,261.6313993,230.7300529,30.90134638
3062,29.8713015,0,29.8713015
3063,8.240359034,0,8.240359034
3064,13.39058343,0,13.39058343
3065,41.20179517,0,41.20179517
3066,418.198221,297.6829701,120.5152509
3067,105.0645777,16.48071807,88.58385961
3068,211.1592002,186.4381231,24.7210771
3069,0,0,0
3070,20.60089758,0,20.60089758
3071,0,0,0
3072,85.49372497,0,85.49372497
3073,362.5757975,104.0345328,258.5412647
3074,1.030044879,0,1.030044879
3075,2.060089758,0,2.060089758
3076,96.82421865,0,96.82421865
3077,43.26188493,0,43.26188493
3078,0,0,0
3079,31.93139126,21.63094246,10.30044879
3080,0,0,0
3081,0,0,0
3082,16.48071807,0,16.48071807
3083,211.1592002,0,211.1592002
3084,29.8713015,9.270403913,20.60089758
3085,72.10314154,0,72.10314154
3086,18.54080783,0,18.54080783
3087,148.3264626,132.8757894,15.45067319
3088,191.5883475,42.23184005,149.3565075
3089,52.53228884,0,52.53228884
3090,22.66098734,0,22.66098734
3091,26.78116686,0,26.78116686
3092,21.63094246,0,21.63094246
3093,717.9412808,435.7089839,282.2322969
3094,897.1690898,0,897.1690898
3095,587.1255811,8.240359034,578.8852221
3096,43.26188493,0,43.26188493
3097,3.090134638,0,3.090134638
3098,20.60089758,9.270403913,11.33049367
3099,131.8457445,114.3349816,17.51076295
3100,185.4080783,179.227809,6.180269275
3101,7.210314154,0,7.210314154
3102,1238.984759,166.4759652,1072.508794
3103,100.8945243,86.76929093,14.12523341
3104,46.4114812,0,46.4114812
3105,61.54565985,0,61.54565985
3106,186.65487,155.3775675,31.27730254
3107,333.9608756,123.0913197,210.8695559
3108,19.16995962,0,19.16995962
3109,10.08945243,0,10.08945243
3110,42.37570022,11.09839768,31.27730254
3111,7.062616704,0,7.062616704
3112,0,0,0
3113,8.071561947,0,8.071561947
3114,8.071561947,0,8.071561947
3115,263.3347085,0,263.3347085
3116,74.66194801,0,74.66194801
3117,9.08050719,0,9.08050719
3118,0,0,0
3119,13.11628816,0,13.11628816
3120,191.6995962,137.2165531,54.48304314
3121,828.7619637,6.08637917,822.6755845
3122,5.071982642,0,5.071982642
3123,37.53267155,12.17275834,25.35991321
3124,61.87818823,0,61.87818823
3125,31.44629238,0,31.44629238
3126,0,0,0
3127,6.08637917,6.08637917,0
3128,0,0,0
3129,20.28793057,0,20.28793057
3130,101.4396528,95.35327367,6.08637917
3131,400.6866287,94.33887714,306.3477516
3132,19.27353404,0,19.27353404
3133,30.43189585,3.043189585,27.38870627
3134,55.79180906,39.56146461,16.23034445
3135,31.44629238,0,31.44629238
3136,0,0,0
3137,11.15836181,0,11.15836181
3138,23.33112015,0,23.33112015
3139,6.08637917,0,6.08637917
3140,6.08637917,0,6.08637917
3141,8.115172227,0,8.115172227
3142,220.7627514,130.0239646,90.7387868
3143,147.0874966,97.38206673,49.70542989
3144,28.40310279,0,28.40310279
3145,10.14396528,0,10.14396528
3146,177.5193925,0,177.5193925
3147,32.46068891,0,32.46068891
3148,34.48948197,6.08637917,28.40310279
3149,16.23034445,0,16.23034445
3150,13.18715487,0,13.18715487
3151,0,0,0
3152,233.3112015,233.3112015,0
3153,43.61905072,11.15836181,32.46068891
3154,28.40310279,19.27353404,9.129568756
3155,1809.683407,1770.121942,39.56146461
3156,0,0,0
3157,31.44629238,0,31.44629238
3158,49.70542989,22.31672362,27.38870627
3159,21.3023271,0,21.3023271
3160,25.35991321,0,25.35991321
3161,20.28793057,0,20.28793057
3162,1355.233762,1341.032211,14.2015514
3163,168.3898237,160.2746515,8.115172227
3164,35.50387849,25.35991321,10.14396528
3165,137.9579279,113.6124112,24.34551668
3166,8.115172227,0,8.115172227
3167,59.84939518,59.84939518,0
3168,6.08637917,0,6.08637917
3169,13.18715487,0,13.18715487
3170,46.66224031,0,46.66224031
3171,25.35991321,0,25.35991321
3172,65.93577435,6.08637917,59.84939518
3173,10.14396528,7.100775699,3.043189585
3174,0,0,0
3175,45.64784378,0,45.64784378
3176,6.08637917,0,6.08637917
3177,0,0,0
3178,4407.552916,30.43189585,4377.12102
3179,0,0,0
3180,1.014396528,0,1.014396528
3181,17.24474098,0,17.24474098
3182,12.17275834,0,12.17275834
3183,0,0,0
3184,11.15836181,0,11.15836181
3185,56.80620559,6.08637917,50.71982642
3186,19.27353404,0,19.27353404
3187,192.7353404,0,192.7353404
3188,9.129568756,0,9.129568756
3189,12.17275834,0,12.17275834
3190,19.27353404,0,19.27353404
3191,119.6987904,112.5980147,7.100775699
3192,685.7320532,664.4297261,21.3023271
3193,0,0,0
3194,36.51827502,0,36.51827502
3195,20.28793057,8.115172227,12.17275834
3196,0,0,0
3197,0,0,0
3198,0,0,0
3199,169.090923,35.1095155,133.9814075
3200,3.732178654,0.21315404,3.519024613
3201,0,0,0
3202,10.04287293,0,10.04287293
3203,4.017149172,0,4.017149172
3204,4.017149172,0,4.017149172
3205,0,0,0
3206,5.021436465,0,5.021436465
3207,287.2261658,219.9389172,67.28724863
3208,13.05573481,0,13.05573481
3209,1203.136177,1203.136177,0
3210,13.05573481,0,13.05573481
3211,164.7031161,157.673105,7.030011051
3212,0,0,0
3213,42.18006631,0,42.18006631
3214,18.07717127,4.017149172,14.0600221
3215,1803.699978,120.5144752,1683.185503
3216,21.09003315,10.04287293,11.04716022
3217,132.5659227,0,132.5659227
3218,6.025723758,0,6.025723758
3219,4.017149172,0,4.017149172
3220,16.06859669,0,16.06859669
3221,15.06430939,0,15.06430939
3222,15.06430939,0,15.06430939
3223,1688.20694,279.1918675,1409.015072
3224,160.6859669,152.6516685,8.034298344
3225,315.34621,0,315.34621
3226,143.6130829,0,143.6130829
3227,49.21007736,0,49.21007736
3228,0,0,0
3229,24.10289503,4.017149172,20.08574586
3230,40.17149172,0,40.17149172
3231,0,0,0
3232,13.05573481,8.034298344,5.021436465
3233,7.030011051,0,7.030011051
3234,17.07288398,3.012861879,14.0600221
3235,0,0,0
3236,1.004287293,0,1.004287293
3237,10.04287293,10.04287293,0
3238,533.2765526,325.3890829,207.8874696
3239,17.07288398,3.012861879,14.0600221
3240,1831.820022,119.5101879,1712.309835
3241,520.2208178,358.5305636,161.6902542
3242,14.0600221,14.0600221,0
3243,46.19721548,10.04287293,36.15434255
3244,236.0075139,236.0075139,0
3245,238.0160884,186.7974365,51.21865194
3246,12.05144752,0,12.05144752
3247,18.07717127,0,18.07717127
3248,109.4673149,61.26152487,48.20579006
3249,2036.69463,0,2036.69463
3250,1792.652818,1747.45989,45.19292818
3252,10.04287293,0,10.04287293
3253,8.034298344,0,8.034298344
3254,13.05573481,0,13.05573481
3255,2070.840398,2070.840398,0
3256,183.7845746,92.39443096,91.39014366
3257,31.13290608,0,31.13290608
3258,25.10718232,0,25.10718232
3259,260.1104089,229.9817901,30.12861879
3260,122.5230497,103.4415912,19.08145857
3261,6.025723758,0,6.025723758
3262,23.09860774,0,23.09860774
3263,16.06859669,0,16.06859669
3264,114.4887514,114.4887514,0
3265,229.9817901,0,229.9817901
3266,13.05573481,5.021436465,8.034298344
3267,1363.822144,0,1363.822144
3268,155.6645304,126.5401989,29.1243315
3269,71.3043978,5.021436465,66.28296134
3270,0,0,0
3271,190.8145857,190.8145857,0
3272,414.770652,317.3547846,97.41586742
3273,245.0460995,119.5101879,125.5359116
3274,259.1061216,0,259.1061216
3275,44.18864089,0,44.18864089
3276,181.776,107.4587404,74.31725968
3277,10.04287293,0,10.04287293
3278,21.09003315,0,21.09003315
3279,312.3333481,132.5659227,179.7674254
